12  7 17  0  180.0     0
12  7 17  0   10.0  99.0  99.000  19.00   99.00   99.00
12  7 17  0   30.0   6.1   0.080  99.00   37.40    1.32
12  7 17  0   40.0   7.2   0.100  99.00   44.70    1.48
12  7 17  0   50.0   8.1   0.100  99.00   54.00    1.93
12  7 17  0   60.0   8.8   0.100  99.00   53.70    0.76
12  7 17  0   70.0   7.9   0.110  99.00   47.80    0.78
12  7 17  0   80.0   7.1   0.120  99.00   40.70    0.65
12  7 17  0   90.0   6.9   0.100  99.00   52.90    0.54
12  7 17  0  100.0   7.4   0.110  99.00   56.20    0.25
12  7 17  0  110.0   8.5   0.140  99.00   97.70    0.20
12  7 17  0  120.0  10.0   0.160  99.00  111.30    0.13
12  7 17  0  130.0  12.0   0.180  99.00   51.00    0.25
12  7 17  0  140.0  14.3   0.250  99.00   17.90    0.47
12  7 17  0  150.0  99.0  99.000  99.00  356.30    0.50
12  7 17  0  160.0  99.0  99.000  99.00  353.60    0.54
12  7 17  0  170.0  99.0  99.000  99.00  303.30    0.31
12  7 17  0  180.0  99.0  99.000  99.00  291.30    0.38
12  7 17  0  190.0  99.0  99.000  99.00  187.60    0.65
12  7 17  0  200.0  99.0  99.000  99.00  187.80    1.08
12  7 17  1  180.0     0
12  7 17  1   10.0  99.0  99.000  19.00   99.00   99.00
12  7 17  1   30.0   7.9   0.060  99.00   18.70    0.95
12  7 17  1   40.0   8.4   0.070  99.00   28.70    1.09
12  7 17  1   50.0   9.6   0.080  99.00   46.90    1.39
12  7 17  1   60.0  11.3   0.090  99.00   58.10    1.35
12  7 17  1   70.0  13.4   0.090  99.00   57.30    0.96
12  7 17  1   80.0  15.1   0.120  99.00   55.30    0.60
12  7 17  1   90.0  15.9   0.140  99.00   36.70    0.41
12  7 17  1  100.0  16.5   0.170  99.00   49.50    0.54
12  7 17  1  110.0  16.9   0.210  99.00   48.80    0.39
12  7 17  1  120.0  17.4   0.200  99.00   31.10    0.38
12  7 17  1  130.0  18.2   0.220  99.00   10.40    0.38
12  7 17  1  140.0  99.0   0.240  99.00   16.70    0.48
12  7 17  1  150.0  99.0   0.220  99.00   21.90    0.38
12  7 17  1  160.0  99.0  99.000  99.00   57.00    0.22
12  7 17  1  170.0  99.0  99.000  99.00   76.60    0.16
12  7 17  1  180.0  99.0  99.000  99.00  141.70    0.03
12  7 17  1  190.0  99.0  99.000  99.00  274.90    0.63
12  7 17  1  200.0  99.0  99.000  99.00  278.70    0.75
12  7 17  2  250.0     0
12  7 17  2   10.0  99.0  99.000  18.00   60.00    1.50
12  7 17  2   30.0   9.6   0.100  99.00   67.40    1.12
12  7 17  2   40.0   8.8   0.100  99.00   84.10    1.13
12  7 17  2   50.0   9.0   0.100  99.00   76.20    1.98
12  7 17  2   60.0   9.7   0.110  99.00   74.00    2.05
12  7 17  2   70.0  10.7   0.130  99.00   74.00    1.64
12  7 17  2   80.0  11.6   0.160  99.00   67.70    1.11
12  7 17  2   90.0  11.3   0.240  99.00   49.60    0.57
12  7 17  2  100.0  10.8  99.000  99.00   41.90    0.68
12  7 17  2  110.0  12.3  99.000  99.00   61.60    0.60
12  7 17  2  120.0  13.6  99.000  99.00   78.20    0.57
12  7 17  2  130.0  14.6  99.000  99.00   99.20    0.61
12  7 17  2  140.0  99.0  99.000  99.00  106.80    0.59
12  7 17  2  150.0  99.0  99.000  99.00  105.40    0.47
12  7 17  2  160.0  99.0  99.000  99.00  116.40    0.20
12  7 17  2  170.0  99.0  99.000  99.00  355.50    0.22
12  7 17  2  180.0  99.0  99.000  99.00  334.20    0.39
12  7 17  2  190.0  99.0  99.000  99.00  355.40    0.33
12  7 17  2  200.0  99.0  99.000  99.00   67.80    0.70
12  7 17  3  190.0     0
12  7 17  3   10.0  99.0  99.000  17.00   99.00   99.00
12  7 17  3   30.0  14.3   0.100  99.00   68.90    0.75
12  7 17  3   40.0  13.8   0.100  99.00   62.40    0.47
12  7 17  3   50.0  13.6   0.100  99.00   95.90    0.64
12  7 17  3   60.0  13.4   0.090  99.00   84.50    0.91
12  7 17  3   70.0  13.1   0.090  99.00   78.30    0.75
12  7 17  3   80.0  12.6   0.100  99.00   79.40    0.72
12  7 17  3   90.0  11.8   0.120  99.00   77.60    0.69
12  7 17  3  100.0  10.7   0.140  99.00   73.00    0.79
12  7 17  3  110.0  99.0   0.170  99.00   59.00    0.49
12  7 17  3  120.0  99.0   0.190  99.00   48.60    0.39
12  7 17  3  130.0  99.0   0.180  99.00   64.70    0.11
12  7 17  3  140.0  99.0   0.340  99.00  121.70    0.16
12  7 17  3  150.0  99.0  99.000  99.00  144.80    0.35
12  7 17  3  160.0  99.0  99.000  99.00  123.30    0.23
12  7 17  3  170.0  99.0  99.000  99.00   50.50    0.29
12  7 17  3  180.0  99.0  99.000  99.00   35.50    0.91
12  7 17  3  190.0  99.0  99.000  99.00   41.40    0.85
12  7 17  3  200.0  99.0  99.000  99.00   55.50    0.68
12  7 17  4  230.0     0
12  7 17  4   10.0  99.0  99.000  17.00   99.00   99.00
12  7 17  4   30.0  99.0  99.000  99.00  308.80    0.10
12  7 17  4   40.0  99.0  99.000  99.00  179.90    0.11
12  7 17  4   50.0  99.0  99.000  99.00   95.50    0.36
12  7 17  4   60.0  99.0  99.000  99.00  247.70    0.24
12  7 17  4   70.0  99.0  99.000  99.00   86.30    0.05
12  7 17  4   80.0  99.0  99.000  99.00   93.60    0.22
12  7 17  4   90.0  99.0  99.000  99.00  140.50    0.28
12  7 17  4  100.0  99.0  99.000  99.00  147.50    0.54
12  7 17  4  110.0  99.0  99.000  99.00  164.30    0.62
12  7 17  4  120.0  99.0  99.000  99.00  173.30    0.75
12  7 17  4  130.0  99.0  99.000  99.00  189.70    0.95
12  7 17  4  140.0  99.0  99.000  99.00  192.10    1.17
12  7 17  4  150.0  99.0  99.000  99.00  189.30    1.25
12  7 17  4  160.0  99.0  99.000  99.00  199.50    1.46
12  7 17  4  170.0  99.0  99.000  99.00  202.80    1.49
12  7 17  4  180.0  99.0  99.000  99.00  204.40    1.54
12  7 17  4  190.0  99.0  99.000  99.00  202.60    1.17
12  7 17  4  200.0  99.0  99.000  99.00  211.30    0.78
12  7 17  5  170.0     0
12  7 17  5   10.0  99.0  99.000  16.00   99.00   99.00
12  7 17  5   30.0  99.0   0.100  99.00   76.00    1.21
12  7 17  5   40.0  99.0   0.090  99.00   78.20    1.31
12  7 17  5   50.0  99.0   0.100  99.00   95.60    1.45
12  7 17  5   60.0  99.0   0.100  99.00  107.60    1.38
12  7 17  5   70.0  99.0   0.100  99.00  115.70    0.87
12  7 17  5   80.0  99.0   0.110  99.00  125.10    0.53
12  7 17  5   90.0  99.0   0.120  99.00  111.80    0.34
12  7 17  5  100.0  99.0   0.140  99.00  100.90    0.23
12  7 17  5  110.0  99.0   0.150  99.00  116.50    0.17
12  7 17  5  120.0  99.0   0.170  99.00  131.60    0.19
12  7 17  5  130.0  99.0   0.200  99.00  136.80    0.33
12  7 17  5  140.0  99.0   0.230  99.00  122.50    0.37
12  7 17  5  150.0  99.0   0.260  99.00  126.70    0.27
12  7 17  5  160.0  99.0   0.270  99.00  151.20    0.24
12  7 17  5  170.0  99.0   0.260  99.00  158.20    0.14
12  7 17  5  180.0  99.0  99.000  99.00  187.00    0.19
