26  1 20  0  0   70.0   0.0
26  1 20  2  0   60.0  13.5   0.090  21.44   26.20    1.61
26  1 20  2  0   70.0  13.8   0.090  21.62   36.50    2.27
26  1 20  2  0   80.0  14.7   0.090  21.86   12.50    1.63
26  1 20  2  0   90.0  15.9   0.100  22.00  358.80    1.55
26  1 20  2  0  100.0  17.2   0.120  22.13    2.60    1.70
26  1 20  2  0  110.0  18.5   0.130  22.20   16.60    2.28
26  1 20  2  0  120.0  19.5   0.140  22.20   19.80    2.28
26  1 20  2  0  130.0  20.4   0.180  22.23    4.20    1.12
26  1 20  2  0  140.0  21.0   0.200  22.23  326.50    0.75
26  1 20  2  0  150.0  21.3   0.210  22.22  310.10    0.97
26  1 20  2  0  160.0  21.4   0.210  22.20  312.60    1.16
26  1 20  2  0  170.0  21.3   0.220  22.21  329.90    1.37
26  1 20  2  0  180.0  21.1   0.220  22.19  339.30    1.68
26  1 20  2  0  190.0  20.9   0.260  22.20  338.20    2.03
26  1 20  2  0  200.0  20.9   0.210  22.24  334.00    2.39
26  1 20  2  0  210.0  21.3 -99.000  22.18  340.20    2.69
26  1 20  2  0  220.0 -99.0 -99.000  22.13  347.00    3.34
26  1 20  2  0  230.0 -99.0 -99.000  22.09  354.30    4.49
26  1 20  2  0  240.0 -99.0 -99.000  22.02    0.90    5.95
26  1 20  2  0  250.0 -99.0 -99.000  22.00  359.00    6.38
26  1 20  2  0  260.0 -99.0 -99.000  21.97  355.60    6.47
26  1 20  2  0  270.0 -99.0 -99.000  21.97  348.40    6.03
26  1 20  2  0  280.0 -99.0 -99.000  21.65  999.00   99.00
26  1 20  2  0  290.0 -99.0 -99.000  21.59  999.00   99.00
26  1 20  2  0  300.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  2  0  310.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  2  0  320.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  2  0  330.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  2  0  340.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  2  0  350.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  2  0  400.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  2  0  450.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  2  0  500.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  2  0  550.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  2  0  600.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  3  0   90.0   0.0
26  1 20  3  0   10.0 -99.0 -99.000  19.28  226.00    1.49
26  1 20  3  0   40.0  12.0   0.080  21.05   56.40    0.95
26  1 20  3  0   50.0  11.1   0.070  21.20   42.30    1.08
26  1 20  3  0   60.0   9.6   0.100  21.36   29.40    1.24
26  1 20  3  0   70.0   8.7   0.130  21.51   32.70    1.21
26  1 20  3  0   80.0   9.2   0.160  21.81   17.90    1.35
26  1 20  3  0   90.0  11.2   0.210  22.10    8.70    1.52
26  1 20  3  0  100.0  13.2   0.250  22.27    2.00    1.55
26  1 20  3  0  110.0  15.0   0.200  22.47  343.90    1.42
26  1 20  3  0  120.0  16.4   0.150  22.48  336.00    1.63
26  1 20  3  0  130.0  17.5   0.160  22.58  333.70    2.01
26  1 20  3  0  140.0  18.0   0.190  22.60  346.70    2.19
26  1 20  3  0  150.0  18.1   0.220  22.60  357.30    2.41
26  1 20  3  0  160.0  17.7   0.260  22.60    3.60    2.11
26  1 20  3  0  170.0  17.0   0.340  22.59   10.80    1.86
26  1 20  3  0  180.0  16.0   0.350  22.58    5.20    1.93
26  1 20  3  0  190.0 -99.0   0.300  22.55    2.60    2.02
26  1 20  3  0  200.0 -99.0   0.260  22.52   10.90    2.26
26  1 20  3  0  210.0 -99.0   0.260  22.51   17.30    2.49
26  1 20  3  0  220.0 -99.0   0.250  22.48   15.10    2.33
26  1 20  3  0  230.0 -99.0   0.220  22.47   11.00    2.11
26  1 20  3  0  240.0 -99.0 -99.000  22.46    2.80    2.10
26  1 20  3  0  250.0 -99.0 -99.000  22.45    1.90    2.23
26  1 20  3  0  260.0 -99.0 -99.000  22.42    8.00    2.52
26  1 20  3  0  270.0 -99.0 -99.000  22.40   13.20    2.64
26  1 20  3  0  280.0 -99.0 -99.000  22.38   10.70    2.27
26  1 20  3  0  290.0 -99.0 -99.000  22.33    9.10    1.83
26  1 20  3  0  300.0 -99.0 -99.000  22.27   27.50    1.79
26  1 20  3  0  310.0 -99.0 -99.000  22.21  999.00   99.00
26  1 20  3  0  320.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  3  0  330.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  3  0  340.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  3  0  350.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  3  0  400.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  3  0  450.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  3  0  500.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  3  0  550.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  3  0  600.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  110.0   0.0
26  1 20  4  0   10.0 -99.0 -99.000  19.31  240.00    0.76
26  1 20  4  0   40.0   7.6   0.080  20.30   58.50    0.86
26  1 20  4  0   50.0   5.6   0.080  20.50   52.80    1.58
26  1 20  4  0   60.0   5.8   0.090  20.57   44.50    1.74
26  1 20  4  0   70.0   7.5   0.090  20.93   36.90    1.26
26  1 20  4  0   80.0  10.3   0.110  21.37   21.60    0.94
26  1 20  4  0   90.0  13.6   0.120  21.51   10.30    1.25
26  1 20  4  0  100.0  17.3   0.140  21.74    5.00    1.68
26  1 20  4  0  110.0  21.1   0.130  21.87  351.00    1.43
26  1 20  4  0  120.0  24.6   0.140  22.02  331.50    1.13
26  1 20  4  0  130.0  27.4   0.170  22.30   15.40    1.54
26  1 20  4  0  140.0  29.3   0.180  22.47    9.80    1.11
26  1 20  4  0  150.0  30.0   0.210  22.67  295.90    0.73
26  1 20  4  0  160.0  29.4   0.230  22.98  327.30    1.51
26  1 20  4  0  170.0  27.5   0.290  23.01  331.10    1.56
26  1 20  4  0  180.0 -99.0   0.270  23.28  347.00    2.28
26  1 20  4  0  190.0 -99.0   0.290  23.53  341.60    2.43
26  1 20  4  0  200.0 -99.0   0.320  23.67  335.80    2.60
26  1 20  4  0  210.0 -99.0   0.320  23.86  999.00   99.00
26  1 20  4  0  220.0 -99.0 -99.000  23.90  999.00   99.00
26  1 20  4  0  230.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  240.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  250.0 -99.0   0.140  99.00  999.00   99.00
26  1 20  4  0  260.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  270.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  280.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  290.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  300.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  310.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  320.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  330.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  340.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  350.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  400.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  450.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  500.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  550.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  4  0  600.0 -99.0 -99.000  99.00  999.00   99.00
26  1 20  5  0  120.0   0.0
